12.70295,-11.11598,1.0
23.45834,14.70615,1.0
1.9664,-3.70317,1.0
-9.71794,12.32454,1.0
21.44781,10.12815,1.0
36.38917,6.03531,1.0
30.26696,-5.49274,1.0
8.30761,1.14893,1.0
10.01352,-5.09354,1.0
1.30965,-1.05338,1.0
23.53064,22.69626,1.0
13.30652,0.98168,1.0
8.59093,21.30087,1.0
33.03258,3.73754,1.0
20.465,5.85991,1.0
35.97897,7.5224,1.0
-4.49639,8.08035,1.0
13.30013,21.75261,1.0
18.74359,16.7081,1.0
28.09806,4.06764,1.0
12.38193,13.52344,1.0
-8.17724,12.60123,1.0
4.71569,16.33554,1.0
15.30927,0.88274,1.0
11.2148,21.86172,1.0
19.01241,10.07416,1.0
3.93545,2.26038,1.0
26.32673,5.00909,1.0
17.50791,15.5056,1.0
12.85163,11.53617,1.0
0.06729,5.22283,1.0
21.18994,20.84759,1.0
24.78336,1.82262,1.0
30.0586,16.27591,1.0
10.39115,2.45318,1.0
25.8025,4.30265,1.0
13.31441,4.12128,1.0
-8.82896,2.46472,1.0
5.71371,22.00196,1.0
6.72093,-0.73074,1.0
9.56141,8.01794,1.0
21.26101,5.19139,1.0
33.02566,12.77883,1.0
35.86023,-0.17039,1.0
12.92161,-5.83159,1.0
11.34984,-3.74907,1.0
7.49777,0.37754,1.0
8.87117,22.63991,1.0
10.4194,4.42941,1.0
3.53652,-1.56816,1.0
-6.3663,5.42792,1.0
16.35691,16.03281,1.0
18.65068,19.45694,1.0
23.85084,17.00525,1.0
11.96175,12.38816,1.0
13.57251,1.94985,1.0
32.68729,8.0872,1.0
-7.63111,0.04472,1.0
13.95601,16.1752,1.0
18.22847,4.48719,1.0
7.76829,3.03132,1.0
23.86677,8.77842,1.0
9.78257,8.57137,1.0
26.83383,4.92118,1.0
3.20037,6.05207,1.0
20.50921,5.94694,1.0
3.67671,-1.12849,1.0
18.90429,8.22706,1.0
12.34513,-1.30883,1.0
15.58341,18.68044,1.0
6.63851,7.1954,1.0
9.45189,2.60553,1.0
19.40676,17.62355,1.0
19.60125,22.60721,1.0
16.46705,-1.71192,1.0
10.67314,-5.98015,1.0
9.23105,-6.27624,1.0
13.47947,11.61237,1.0
11.83685,9.94637,1.0
29.72547,6.94784,1.0
10.96106,14.59641,1.0
12.63885,9.84772,1.0
22.47275,-6.45681,1.0
5.72988,-0.94296,1.0
8.93411,6.89478,1.0
19.97884,13.81264,1.0
17.87867,26.88149,1.0
28.73467,23.27131,1.0
27.37907,1.74762,1.0
29.35287,20.25556,1.0
10.02884,-7.83515,1.0
6.75184,-10.8879,1.0
7.13275,-4.80983,1.0
14.92134,13.44313,1.0
-8.20709,12.54128,1.0
11.68315,1.8895,1.0
-1.55848,22.26406,1.0
29.86808,21.92037,1.0
27.48346,15.67985,1.0
16.87069,8.2782,1.0
9.38092,-1.45459,1.0
31.68051,-6.34262,1.0
-6.88113,21.99604,1.0
16.66201,24.99825,1.0
12.8406,22.21325,1.0
21.74448,13.66808,1.0
21.23265,9.73389,1.0
35.30709,10.41526,1.0
7.26101,3.3538,1.0
-3.956,4.34852,1.0
4.92008,18.24781,1.0
5.81004,8.57999,1.0
34.95619,8.85623,1.0
19.79645,-1.38177,1.0
-6.2611,4.29286,1.0
13.16837,-3.04218,1.0
23.08344,15.36282,1.0
35.93824,16.16626,1.0
9.94259,10.00641,1.0
19.26882,-5.24565,1.0
-5.50747,-9.36911,1.0
12.41452,-0.14498,1.0
6.6536,3.80357,1.0
26.98716,19.42855,1.0
7.53995,-3.16909,1.0
10.02779,12.96665,1.0
11.21804,-0.16289,1.0
19.07771,4.04741,1.0
-6.24948,14.01877,1.0
15.70414,12.93304,1.0
12.58228,-3.10114,1.0
26.54795,9.5396,1.0
33.64543,-3.98584,1.0
7.99531,-1.1587,1.0
13.86536,-10.1725,1.0
14.23373,-1.55984,1.0
17.82192,17.20168,1.0
22.62378,23.4048,1.0
26.45901,5.78484,1.0
20.48848,1.55405,1.0
11.3335,19.16998,1.0
-2.56368,8.5086,1.0
-3.19324,2.48529,1.0
-4.99394,13.7131,1.0
26.89934,7.42915,1.0
18.78106,7.77645,1.0
20.36214,-4.73512,1.0
8.7418,11.75119,1.0
17.81454,15.16294,1.0
-4.66753,2.15007,1.0
-6.18336,1.67842,1.0
-6.76071,8.26243,1.0
16.85084,5.95908,1.0
20.5649,15.48076,1.0
12.13022,2.16295,1.0
18.99074,18.15514,1.0
14.40193,-1.5877,1.0
19.02071,4.56176,1.0
4.04499,22.73437,1.0
23.6203,19.44355,1.0
17.62293,18.01875,1.0
11.28808,8.39257,1.0
17.88703,6.84545,1.0
10.26375,18.16007,1.0
-5.24152,-3.84975,1.0
15.75929,-0.54974,1.0
-9.43363,5.99551,1.0
17.11471,1.7647,1.0
10.81224,9.69525,1.0
24.82752,-1.62454,1.0
2.10967,-3.04319,1.0
5.7456,1.54947,1.0
15.16846,16.27035,1.0
-8.12913,8.94694,1.0
18.8084,12.93137,1.0
11.97502,19.47808,1.0
37.16442,9.79283,1.0
15.12282,-8.22402,1.0
16.25297,4.08168,1.0
1.76259,3.45399,1.0
10.77004,22.16265,1.0
-7.9113,10.86191,1.0
33.11876,13.43567,1.0
29.36336,-0.53203,1.0
-2.0472,-1.32607,1.0
-9.03048,17.64514,1.0
18.37322,21.88138,1.0
23.37167,15.87592,1.0
7.45407,10.90879,1.0
11.18059,6.66219,1.0
3.00344,-0.05563,1.0
4.47592,12.95837,1.0
12.19476,16.87073,1.0
22.31115,4.21541,1.0
28.65501,-5.81685,1.0
14.63847,9.17378,1.0
6.00144,6.40757,1.0
-4.36633,-3.26653,1.0
3.19191,-3.1386,1.0
14.40246,1.94134,1.0
24.80604,-2.49273,1.0
7.58619,13.21081,1.0
-3.09013,-2.23946,1.0
8.83143,13.41594,1.0
17.47632,15.68408,1.0
22.52341,15.31986,1.0
11.00072,9.51657,1.0
16.78774,11.41514,1.0
0.02556,19.72098,1.0
16.61214,16.05459,1.0
8.33661,18.30413,1.0
11.91112,11.43522,1.0
20.82482,24.54278,1.0
27.13586,17.92357,1.0
34.27427,9.33005,1.0
6.96697,-1.13617,1.0
15.53526,9.70688,1.0
15.40121,14.78845,1.0
29.47906,1.32949,1.0
23.62819,-6.79389,1.0
20.39901,4.86425,1.0
36.76009,13.72832,1.0
2.28923,16.01818,1.0
33.44132,-0.93659,1.0
26.90195,3.8452,1.0
38.26066,3.8091,1.0
13.70635,-2.36579,1.0
9.90783,-4.33405,1.0
4.68072,12.22388,1.0
8.90316,24.54177,1.0
29.24927,17.58085,1.0
28.41489,20.65251,1.0
13.84451,10.30951,1.0
20.79477,22.16869,1.0
9.70772,8.10833,1.0
19.91952,7.43893,1.0
17.36176,-7.42387,1.0
4.3831,5.08046,1.0
12.34636,-0.36607,1.0
1.70921,23.74329,1.0
-9.4302,9.97576,1.0
23.95173,8.44095,1.0
34.84116,17.01656,1.0
7.16492,22.19668,1.0
17.39243,1.18576,1.0
20.62451,1.38571,1.0
12.09086,22.57717,1.0
-3.41465,0.85016,1.0
31.87968,22.16866,1.0
28.36322,-1.65008,1.0
26.20742,8.20252,1.0
30.37266,-6.4286,1.0
13.91021,11.23085,1.0
-5.09965,-3.3717,1.0
12.81027,22.07856,1.0
15.65387,0.64112,1.0
8.56032,22.26693,1.0
14.73292,15.92297,1.0
10.58891,-7.59511,1.0
17.60157,-4.63859,1.0
-0.03829,16.50199,1.0
26.57367,23.57214,1.0
3.12327,18.29945,1.0
5.77716,1.47072,1.0
11.19657,0.98474,1.0
20.83011,2.24522,1.0
16.38679,-0.52784,1.0
15.44712,8.29104,1.0
27.49713,18.85668,1.0
13.94608,22.78488,1.0
26.43836,14.57211,1.0
15.11143,-5.05168,1.0
5.46555,14.86474,1.0
9.33323,8.59914,1.0
-4.49612,2.68954,1.0
-3.42024,5.50351,1.0
4.73295,10.47382,1.0
20.82723,21.02039,1.0
38.52273,10.01107,1.0
20.33688,-2.98639,1.0
27.14705,0.44403,1.0
20.39373,0.14698,1.0
8.34925,19.35267,1.0
10.05987,24.54549,1.0
8.02648,7.11791,1.0
16.19403,6.54272,1.0
19.63517,7.74221,1.0
10.97382,8.89686,1.0
25.57297,0.72967,1.0
12.57965,0.45163,1.0
14.87475,15.06236,1.0
31.36569,-6.49395,1.0
5.13201,17.41429,1.0
15.89614,5.62766,1.0
5.63907,-5.61979,1.0
11.27613,14.81074,1.0
4.50724,6.1584,1.0
31.68057,7.41582,1.0
14.3287,-3.71551,1.0
35.19727,-1.64837,1.0
-5.74995,10.60894,1.0
9.55884,-2.20219,1.0
22.4101,2.41875,1.0
34.11774,11.32874,1.0
33.9448,17.02286,1.0
20.75022,15.88237,1.0
17.94273,21.3938,1.0
12.00947,10.16276,1.0
23.8957,8.58446,1.0
14.31383,6.44883,1.0
-0.42349,8.38875,1.0
19.65768,-0.76915,1.0
16.94585,-2.18291,1.0
27.9906,16.66095,1.0
28.28561,-5.99629,1.0
13.68317,12.13788,1.0
-2.21996,13.97724,1.0
1.61901,11.66135,1.0
15.88697,2.53308,1.0
16.30563,10.24876,1.0
30.17002,23.05839,1.0
4.80307,21.54943,1.0
21.76239,2.72773,1.0
12.67675,15.64872,1.0
23.29932,-5.86213,1.0
0.4658,18.97921,1.0
15.39171,7.14447,1.0
13.77759,6.00221,1.0
24.64921,9.11201,1.0
18.9223,18.95562,1.0
14.14708,17.1857,1.0
12.81197,10.32143,1.0
-2.37789,12.00192,1.0
29.72185,9.73195,1.0
15.90778,17.09874,1.0
10.68942,-7.47155,1.0
29.29071,7.98305,1.0
12.56253,15.77201,1.0
7.57875,13.90003,1.0
18.42355,16.54659,1.0
-7.9585,8.74132,1.0
-2.79444,9.05219,1.0
32.07372,6.90513,1.0
28.73292,4.81775,1.0
22.21457,-1.68935,1.0
35.85914,11.79587,1.0
3.78915,5.67526,1.0
10.73497,5.16796,1.0
14.64057,13.22623,1.0
16.67378,19.65023,1.0
36.35981,16.35085,1.0
4.61509,2.20708,1.0
26.63987,-5.84278,1.0
19.10661,11.82079,1.0
19.67854,12.82774,1.0
8.09567,9.11266,1.0
5.96722,26.21465,1.0
18.59242,16.09084,1.0
15.96051,-2.47947,1.0
19.41727,17.04901,1.0
-0.24489,8.97989,1.0
24.766,21.51783,1.0
12.51484,25.25741,1.0
13.37087,23.65385,1.0
11.22283,10.0134,1.0
22.82118,14.80533,1.0
26.06021,11.9973,1.0
-1.58393,11.29444,1.0
17.53602,10.44097,1.0
10.18129,2.2575,1.0
14.78685,6.33078,1.0
20.92218,1.79186,1.0
7.43063,22.42411,1.0
24.48959,16.4835,1.0
26.88682,-6.4242,1.0
-6.98943,9.65404,1.0
12.49889,-1.88455,1.0
35.79135,17.78129,1.0
32.0336,5.97304,1.0
14.41707,12.66542,1.0
1.77374,-0.11319,1.0
8.51002,13.1598,1.0
6.56022,17.58223,1.0
29.85458,8.76111,1.0
3.94385,19.42483,1.0
8.16491,13.73253,1.0
12.52691,-10.20779,1.0
23.97129,6.27161,1.0
8.57639,-6.88364,1.0
-4.65763,-4.13804,1.0
16.38796,15.16112,1.0
6.90502,3.83808,1.0
3.02798,16.36628,1.0
21.77074,16.38284,1.0
30.72477,20.60093,1.0
7.62034,13.99804,1.0
13.55945,-3.67743,1.0
9.80162,-0.82754,1.0
1.9746,9.66542,1.0
17.69804,17.38341,1.0
17.29821,18.91839,1.0
21.06678,1.44155,1.0
11.11632,18.79059,1.0
23.8399,7.74833,1.0
14.64652,14.88383,1.0
-1.40042,8.99934,1.0
12.80586,2.64611,1.0
7.27712,23.43489,1.0
11.74992,3.4201,1.0
5.47455,0.90166,1.0
2.06674,9.22233,1.0
21.9698,20.53049,1.0
18.37585,7.98367,1.0
17.62296,18.13359,1.0
17.00323,-2.27318,1.0
15.50469,12.48328,1.0
11.29054,17.08022,1.0
10.75577,12.94478,1.0
-6.38302,8.40667,1.0
10.5869,9.20181,1.0
34.99956,0.06874,1.0
17.61489,14.16803,1.0
9.00491,-8.89302,1.0
4.637,4.35124,1.0
0.92278,17.20576,1.0
13.50844,19.06824,1.0
24.93943,7.12938,1.0
32.13623,9.13328,1.0
7.70023,18.43058,1.0
11.41446,13.27738,1.0
1.42301,11.55704,1.0
13.36124,-8.18542,1.0
13.7425,-9.07189,1.0
-8.6808,17.25183,1.0
-7.9088,10.20605,1.0
7.00595,9.56091,1.0
31.19184,13.52105,1.0
10.09146,-6.33146,1.0
15.4159,10.16549,1.0
19.42749,19.12624,1.0
7.17987,21.59915,1.0
21.14555,11.14898,1.0
27.81329,15.92622,1.0
29.68538,18.99435,1.0
14.90441,-1.84376,1.0
-4.9813,-5.62995,1.0
8.34327,-6.3918,1.0
7.29667,-3.80886,1.0
-3.77454,8.52696,1.0
32.87071,14.75377,1.0
10.32298,15.50035,1.0
8.8915,19.03842,1.0
4.22743,2.45716,1.0
10.5366,-3.72974,1.0
-4.96283,0.96897,1.0
15.83485,8.43542,1.0
23.15191,2.54009,1.0
25.91439,23.33984,1.0
8.2578,16.94564,1.0
32.01482,19.14108,1.0
13.87081,15.71935,1.0
11.04089,-12.04296,1.0
4.31545,5.27389,1.0
23.94133,20.91205,1.0
20.68776,0.2647,1.0
22.5059,11.7331,1.0
25.85511,1.27923,1.0
18.68591,12.5997,1.0
3.8389,14.31406,1.0
18.91902,10.24941,1.0
4.94946,8.26445,1.0
27.19228,9.06416,1.0
30.28576,2.44675,1.0
16.55539,7.6301,1.0
30.53563,6.63613,1.0
10.38399,-7.93188,1.0
-7.3284,19.56433,1.0
4.88811,13.57433,1.0
5.90926,12.21868,1.0
5.50244,1.53173,1.0
8.05352,5.43292,1.0
7.72009,9.62301,1.0
19.9221,1.85277,1.0
-2.61721,17.36247,1.0
6.38837,14.17465,1.0
23.14091,10.58425,1.0
17.68685,17.85014,1.0
10.25243,8.87357,1.0
3.12374,-7.98533,1.0
-3.09991,1.74989,1.0
4.21695,5.17252,1.0
29.21528,7.04762,1.0
27.96676,5.5403,1.0
11.37177,11.4076,1.0
11.15102,-4.9357,1.0
14.61531,19.14609,1.0
-1.71873,-1.73126,1.0
-8.51284,15.19943,1.0
-8.40098,14.73699,1.0
22.27007,7.39168,1.0
25.71254,3.18805,1.0
12.18413,17.98968,1.0
22.92173,-14.40229,1.0
25.31741,14.88836,1.0
5.29546,-3.69729,1.0
5.5251,21.87057,1.0
19.84709,5.44758,1.0
13.19244,6.20101,1.0
29.46122,23.95162,1.0
18.78954,24.66995,1.0
22.05973,1.48761,1.0
19.85551,-10.76929,1.0
26.6888,12.35703,1.0
0.43777,7.87356,1.0
14.71039,21.3761,1.0
11.93256,7.08972,1.0
35.08227,-0.61513,1.0
20.19924,-4.61902,1.0
1.1673,-5.76179,1.0
16.25328,18.98713,1.0
16.43511,23.92929,1.0
5.41122,-1.91718,1.0
19.72638,-6.7608,1.0
15.57048,-3.87158,1.0
5.60866,15.42603,1.0
25.81994,20.28907,1.0
37.5886,2.60169,1.0
9.65474,-10.48435,1.0
6.7651,7.93439,1.0
1.88824,1.15199,1.0
11.20096,26.65225,1.0
16.59279,23.27403,1.0
29.5465,19.01836,1.0
26.82132,15.41508,1.0
31.16951,6.4392,1.0
33.36589,11.80693,1.0
27.08696,2.43846,1.0
7.81357,21.09285,1.0
-1.71145,-1.37625,1.0
7.68795,27.72727,1.0
31.57773,16.74352,1.0
28.67676,9.48624,1.0
10.3381,19.77541,1.0
12.31452,21.91247,1.0
26.3864,9.41219,1.0
7.5596,-5.35996,1.0
6.56654,-10.6854,1.0
11.64323,22.38256,1.0
18.06734,4.89564,1.0
23.21651,8.04426,1.0
1.40205,11.72556,1.0
30.83526,-2.61487,1.0
19.10254,13.04521,1.0
18.39425,18.60091,1.0
7.42018,9.86435,1.0
32.81214,-3.92371,1.0
14.01052,15.1833,1.0
18.0545,17.19067,1.0
-1.9614,3.9498,1.0
16.33411,24.97071,1.0
3.89739,7.58693,1.0
10.43215,-4.09488,1.0
29.11248,2.69474,1.0
28.22011,8.36325,1.0
22.85123,8.15376,1.0
10.34699,-7.64127,1.0
29.2106,20.62714,1.0
38.235,13.83688,1.0
5.95317,7.10875,1.0
14.06681,11.41757,1.0
7.6254,4.25829,1.0
-5.06419,4.99783,1.0
6.89986,18.97674,1.0
11.6335,26.52897,1.0
27.76017,17.20494,1.0
22.22431,-2.1511,1.0
30.76028,10.32615,1.0
26.72842,-9.81643,1.0
17.99548,10.63982,1.0
15.48243,-3.82391,1.0
12.00453,8.29888,1.0
28.43837,10.68681,1.0
16.59064,21.05332,1.0
16.91311,13.98813,1.0
11.17636,-8.96667,1.0
14.72656,12.41892,1.0
6.11733,17.34562,1.0
12.10009,1.3652,1.0
3.97133,-13.81191,1.0
12.60899,-5.42171,1.0
-2.21831,21.97109,1.0
14.34069,8.50228,1.0
18.3955,16.10954,1.0
22.43301,8.14323,1.0
18.66043,-3.18687,1.0
4.91708,16.23446,1.0
2.01092,5.40469,1.0
1.12048,23.25876,1.0
11.75806,18.79509,1.0
29.29475,7.86878,1.0
29.96062,6.33101,1.0
-2.56042,-0.34814,1.0
6.8982,2.14758,1.0
7.94346,22.76135,1.0
10.81577,2.01427,1.0
35.22903,-1.47385,1.0
3.58228,14.22949,1.0
-9.8933,3.82081,1.0
-5.52507,2.00642,1.0
12.92561,4.3661,1.0
35.16413,6.992,1.0
13.20124,21.14007,1.0
29.29925,7.29079,1.0
4.30777,6.15568,1.0
22.70446,-0.55843,1.0
8.51209,-4.66153,1.0
6.59296,0.99229,1.0
12.52309,5.24174,1.0
0.87596,14.81292,1.0
10.56221,4.1902,1.0
30.95486,-9.16993,1.0
16.46353,-7.64241,1.0
8.2416,4.29845,1.0
13.28979,-4.94753,1.0
15.03877,5.91824,1.0
17.81269,19.53644,1.0
1.19851,7.37342,1.0
28.48181,14.20851,1.0
34.31968,-4.81175,1.0
-1.80769,20.34874,1.0
16.1917,18.9739,1.0
6.74886,1.17151,1.0
14.03438,-5.79421,1.0
-7.07266,15.09649,1.0
19.12105,10.70657,1.0
31.93999,2.66645,1.0
14.85176,1.41438,1.0
7.00828,16.95383,1.0
13.32694,9.66251,1.0
9.35091,13.3499,1.0
-0.09977,1.94931,1.0
22.96086,24.03315,1.0
21.14277,18.44179,1.0
4.17156,13.83004,1.0
3.64227,2.64857,1.0
33.24263,0.36288,1.0
27.51521,11.7815,1.0
4.64413,-1.65839,1.0
18.85668,24.18767,1.0
4.43597,16.5691,1.0
15.96182,9.83509,1.0
22.29517,2.19582,1.0
9.80534,17.58121,1.0
10.88699,7.56748,1.0
14.60972,22.35425,1.0
29.72822,7.02274,1.0
27.7047,2.25533,1.0
6.71902,-0.49463,1.0
16.99196,16.47456,1.0
12.33262,-5.79817,1.0
19.41879,6.47868,1.0
15.08489,14.28824,1.0
-6.05784,9.57837,1.0
7.0428,7.70326,1.0
20.43856,21.49519,1.0
18.52696,7.14638,1.0
10.71922,6.05504,1.0
25.94585,-7.76328,1.0
-0.69813,13.1765,1.0
7.09703,23.95064,1.0
4.03733,3.51114,1.0
12.24263,-0.74481,1.0
18.7621,4.03375,1.0
9.42515,-1.60402,1.0
20.74844,-4.40267,1.0
16.27362,13.40999,1.0
-1.38279,13.9318,1.0
16.1387,-1.21331,1.0
26.87337,19.06939,1.0
8.3332,-2.99351,1.0
7.01027,3.99126,1.0
21.77385,13.20458,1.0
9.62962,11.4315,1.0
6.58321,-0.62586,1.0
-3.25936,21.70626,1.0
17.39651,8.13826,1.0
21.2258,20.82308,1.0
24.51944,16.80694,1.0
15.28463,14.56012,1.0
-0.3657,20.93339,1.0
7.02328,-1.18266,1.0
22.36896,1.3493,1.0
15.78993,12.95155,1.0
-6.86586,18.62055,1.0
12.72884,6.32961,1.0
33.34706,12.43477,1.0
12.28393,10.37248,1.0
-5.31805,-7.08223,1.0
9.81281,-6.02873,1.0
17.69624,17.94239,1.0
27.07884,11.15076,1.0
25.41782,16.52068,1.0
6.7754,1.87218,1.0
14.60943,-8.65146,1.0
-6.844,14.42884,1.0
19.57308,5.55864,1.0
-3.40583,2.38406,1.0
19.84518,14.0792,1.0
27.34633,5.49495,1.0
1.65143,7.16947,1.0
10.71781,1.44764,1.0
18.14168,2.6326,1.0
9.51665,25.18021,1.0
13.26899,18.7242,1.0
33.32677,15.19475,1.0
8.45363,0.92273,1.0
16.21455,8.58622,1.0
5.17836,3.98871,1.0
11.8312,8.13904,1.0
11.91576,4.54329,1.0
5.8571,17.22485,1.0
22.7538,2.61679,1.0
10.71113,7.71896,1.0
24.87068,16.34429,1.0
23.35826,21.40089,1.0
22.00153,-6.40286,1.0
11.56713,-2.55905,1.0
10.54708,11.1782,1.0
9.41124,10.42216,1.0
-7.76582,20.18228,1.0
13.48,5.48277,1.0
22.64161,22.99972,1.0
22.55808,0.31684,1.0
28.16066,6.44196,1.0
10.14703,2.27469,1.0
-1.78291,23.9271,1.0
9.86275,25.0161,1.0
35.7687,8.78492,1.0
31.34179,9.37689,1.0
23.9332,5.86119,1.0
12.79956,-0.21577,1.0
4.44163,3.80659,1.0
22.33264,10.33046,1.0
13.82351,20.22783,1.0
